SMILES,res_fitness
CNc1ccc(ONc2cccc(N)c2-c2ccccc2N)c(CNc2ccc(N)c(Nc3ccccc3)c2-c2c3cc(N)c(Oc4cc(-c5cccc(N)c5-c5ccccc5)ccc4N)c2-3)c1N,486.66231305782475
CNCNc1cccc2c1N2Cc1cc(N)ccc1ONc1cccc(N)c1-c1ccc2cc1NCNc1ccc(N)cc1-c1ccc(N)c3c1N2c1c(-c2cccc(N)c2-c2ccc(N)cc2)ccc(N)c1O3,486.4815931998483
CCNc1ccc(-c2cc(N)cc(-c3ccc(N)c(Oc4cccc(-c5cccc(N)c5-c5ccc(N)cc5)c4)c3)c2NCc2cc(N)cc(C)c2Oc2c3cccc2-3)c(-c2ccccc2-c2ccccc2N)c1NN,486.42779774370365
Nc1ccc(-c2ccc(-c3cc(N)cc4c3[nH]c3ccc5c(c3[nH]c3ccccc34)-c3ccc(N)c-5c3Nc3ccccc3NOc3cccc(-c4ccccc4)c3N)c(N)c2)cc1Nc1cccc2c1N2,486.3432472423233
CNNNNc1ccc(-c2ccc3c(c2)-c2cc-3ccc2N)c(-c2ccc(N)c(Oc3c(N)ccc4c3-c3ccc(cc3)-c3ccccc3-c3c(-c5ccccc5Nc5ccc6cc5-6)cccc3-c3c(N)cccc3-4)c2)c1,486.210606555741
NNNc1ccccc1-c1ccccc1-c1c(-c2ccccc2-c2ccc(N)c(Oc3cc(-c4cc(N)ccc4-c4ccc5c(c4)-c4cc-5ccc4N)ccc3N)c2)ccc(N)c1-c1ccccc1Nc1ccc2cc1-2,485.8815857326458
CNc1ccc(-c2ccc3c(c2)-c2cc-3ccc2N)c(-c2ccc(N)c(Oc3cc(-c4cccc(N)c4-c4ccc(N)c(-c5ccccc5)c4-c4ccccc4-c4ccccc4N)ccc3N)c2)c1Nc1ccccc1,485.78867505914894
CCc1cc(N)cc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4ccc(-c5ccc(N)cc5)cc4N)cc(N)cc12)-c1c(N)ccc-3c1NNc1ccc(NOc2cccc3c2Oc2cccc-3c2)cc1,485.7016001766673
CCNc1ccc(Oc2ccccc2-c2ccccc2-c2c(-c3cc(-c4ccc(N)cc4)cc(N)c3-c3cc(N)ccc3Nc3cccc4c3[nH]c3cc(N)cc(Nc5cccc6c5N6)c34)ccc(O)c2O)cc1N,485.33625121139124
CCNc1ccc(-c2cc(N)cc(-c3ccc(N)c(Oc4cccc(-c5cccc(N)c5-c5ccc(N)cc5)c4)c3)c2NCc2cccc(C)c2Oc2c3cccc2-3)c(-c2ccccc2-c2c(N)cccc2N)c1NN,485.2138865882197
CCNc1ccc(-c2cc(N)cc(-c3cccc(Oc4cc(-c5cccc(N)c5-c5ccc(N)cc5)ccc4N)c3)c2NCc2cccc(C)c2Oc2c3cccc2-3)c(-c2ccccc2-c2c(N)cccc2N)c1NN,485.1159992328491
CCNc1ccc(-c2cccc(-c3ccc(N)c(Oc4cccc(-c5cccc(N)c5-c5ccc(N)cc5)c4)c3)c2NCc2cc(N)cc(C)c2Oc2c3cccc2-3)c(-c2ccccc2-c2c(N)cccc2N)c1NN,485.0719880968458
NNNc1ccccc1-c1ccccc1-c1c(-c2c(N)cccc2-c2ccc(N)c(Oc3cc(-c4cc(N)ccc4-c4ccc5c(c4)-c4cccc-5c4)ccc3N)c2)ccc(N)c1-c1ccccc1Nc1ccc2cc1-2,484.75341742518015
CCCc1cc(N)ccc1Oc1cccc2c1-c1ccccc1-c1c(ccc(O)c1O)-c1cc(-c3ccc(N)cc3)cc(N)c1-c1cc(N)cc-2c1Nc1cccc(-c2ccc(N)cc2Nc2cccc3c2N3)c1N,484.7136519213515
CCCc1cc(N)ccc1Oc1cccc2c1-c1ccccc1-c1c(ccc(O)c1O)-c1cc(-c3ccc(N)cc3)cc(N)c1-c1cc(N)cc-2c1Nc1cccc(-c2ccc(N)cc2Nc2cccc3c2N3)c1NN,484.4466664189249
C#CCCNc1ccc(Oc2cccc3c2-c2ccccc2-c2c(ccc(O)c2O)-c2cc(-c4ccc(N)cc4)cc(N)c2-c2cc(N)cc-3c2Nc2ccccc3c(Nc4cccc5c4N5)cc(N)cc3[nH]c2)cc1,484.16039830761093
CCc1cc(N)cc(C)c1Oc1cccc2c1Nc1c(N)cc-2c(Nc2ccc3c(c2)-c2ccc(N)c-3c2Nc2cccc3c2N3)c1-c1ccc(-c2ccc(N)cc2)cc1-c1ccc(O)c(O)c1-c1ccccc1N,484.01479249597907
CCCNc1ccc2c(-c3ccccc3-c3c(N)cccc3N)c1NNc1ccc3c(c1-3)Oc1ccccc1CNc1c(-c3ccc(N)c(Oc4cc(-c5cccc(N)c5-c5ccc(N)cc5)ccc4N)c3)cccc1-2,483.81278974231736
CCc1cc(N)ccc1Oc1cccc(-c2cc(N)cc(-c3c(N)cc(-c4ccc(N)cc4)cc3-c3ccc(O)c(O)c3)c2Nc2cccc3c2[nH]c2cc(N)cc(Nc4cccc5c4N5)c23)c1-c1ccccc1N,483.81043911504213
CCNc1ccc(Oc2cccc3c2-c2ccccc2-c2c(ccc(O)c2O)-c2cc(-c4ccc(N)cc4)cc(N)c2-c2cc(N)cc-3c2Nc2cccc3c2[nH]c2cc(N)cc(Nc4cccc5c4N5)c23)cc1,483.77302392892085
CCc1cc(N)ccc1Oc1cccc2c1-c1ccccc1-c1c(ccc(O)c1O)-c1cc(-c3ccc(N)cc3)cc(N)c1-c1cc(N)cc-2c1Nc1cccc2c1[nH]c1cc(N)cc(Nc3cccc4c3N4)c12,483.4285855010846
NNc1cccc(NOc2ccc(N)cc2CNc2c3cc(N)c(c2-c2c4cc(N)c(Oc5cc(-c6cccc(N)c6-c6ccc(-c7c8cccc7-8)cc6)ccc5N)c2-4)Nc2cccc-3c2)c1Nc1ccccc1,483.2420791251936
NNNc1ccccc1-c1ccccc1-c1c(-c2ccccc2Nc2ccc3cc2-3)cccc1-c1c(N)cccc1-c1ccc(N)c(Oc2cc(-c3cc(N)ccc3-c3ccc4c(c3)-c3cc-4ccc3N)ccc2N)c1,483.16302334803606
CCCc1ccc(C)c2c1Nc1ccc3c(c1O2)-c1ccccc1-c1c(ccc(O)c1O)-c1cc(-c2cc(N)c(N)c(-c4ccccc4)c2)cc(N)c1-c1ccc(N)c-3c1Nc1ccc2c(c1)-c1ccc(N)c-2c1ON,482.9386505178763
Cc1cc(N)cc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4c(N)cc(-c5ccc(N)cc5)cc4-c4ccc(O)c(O)c4-c4ccccc4)cc(N)cc12)-c1c(N)ccc-3c1Nc1ccccc1NN,482.724092664125
CC(C)CCNCNc1ccccc1Nc1c(N)ccc(NCc2cc(N)ccc2ONc2cccc(N)c2-c2ccccc2N)c1-c1c2cc(N)c(Oc3cc(-c4cccc(N)c4-c4ccccc4)ccc3N)c1-2,482.5808075972087
C=CCCCNc1ccc(-c2cc(N)cc(-c3c4cc(N)c(Oc5cc(-c6cccc(N)c6-c6ccccc6)ccc5N)c3-4)c2NCc2cc(N)ccc2ONc2cccc(N)c2-c2ccccc2N)c[nH][nH]c1N,482.34393603786714
CCCCc1cccc(N)c1Nc1ccc2cc1-c1c-2ccc(-c2cc(N)cc3c2[nH]c2ccc4c(c2[nH]c2c(O)cccc23)-c2ccc(N)c-4c2Nc2ccccc2NOc2cccc(-c3ccccc3)c2N)c1N,482.28888632101825
Cc1cc(N)cc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4ccc(-c5ccc(N)cc5)cc4N)cccc12)-c1c(N)ccc-3c1Nc1ccccc1NOc1cccc2c1Oc1cccc-2c1NN,481.99632992210485
CCNCCc1cc(N)ccc1Oc1cccc2c1-c1ccccc1-c1c(ccc(O)c1O)-c1cc(-c3ccc(N)cc3)ccc1-c1cc(N)cc-2c1Nc1cccc(-c2ccc(N)cc2Nc2cccc3c2N3)c1N,481.89596846106247
C#CCc1cccc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4ccc(-c5ccccc5)cc4N)cc(N)cc12)-c1c(N)ccc-3c1Nc1ccccc1NOc1cccc2c1Oc1cccc-2c1NN,481.7927591156059
CCc1c2c(C)c(C)c(N)c1Oc1c(cccc1-c1cccc(-c3c(N)cc(-c4cc(N)c(N)c(-c5ccccc5)c4)cc3-c3ccc(O)c(O)c3-c3ccccc3)c1Nc1ccc3c(c1)-c1ccc(N)c-3c1N)O2,481.68423600969373
CCc1cc(N)cc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4ccc(-c5ccc(N)cc5)cc4N)cc(N)cc12)-c1c(N)ccc-3c1Nc1ccccc1NOc1cccc2c1Oc1cccc-2c1,481.55739738017513
CCc1cc(N)ccc1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4ccc(-c5ccc(N)cc5)cc4N)cc(N)cc12)-c1c(N)ccc-3c1Nc1ccccc1NOc1cccc(-c2ccccc2)c1N,481.5074400356786
Cc1cccc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4ccc(-c5ccc(N)cc5)cc4N)cc(N)cc12)-c1c(N)ccc-3c1Nc1ccccc1NOc1cccc2c1Oc1cccc-2c1NN,481.2503118020111
C=CCCCNc1ccc(-c2cc(N)cc(-c3c4cc(N)c(Oc5cc(-c6cccc(N)c6-c6ccccc6)ccc5N)c3-4)c2N)c[nH][nH]c1NCc1cc(N)ccc1ONc1cccc(N)c1-c1ccccc1N,481.1190113155998
CNc1ccc(-c2cccc(-c3ccc(N)c(Oc4cc(-c5cccc(N)c5-c5ccc(N)cc5)ccc4N)c3)c2NCc2ccccc2Oc2c3cccc2-3)c(-c2ccccc2-c2c(N)cccc2N)c1NNN,481.06752196692963
CC(C)CCNNc1c2cc(-c3c(N)cccc3-c3ccc(N)c(Oc4c(N)cc5c(-c6c7c(N)cc(c6NCc6cc(N)ccc6ONc6cccc(N)c6-c6ccccc6N)-c6cccc(c6)N7)c4-5)c3)cc1-2,481.0435976726386
CNc1ccc2cc1Nc1c(N)cc-2c(NCc2cc(N)ccc2ONc2cccc(N)c2-c2ccccc2N)c1-c1c2cc(N)c(Oc3cc(-c4cccc(N)c4-c4ccc(N)cc4)ccc3N)c1-2,481.03802593330806
CNc1ccc(ONc2cccc(N)c2-c2ccccc2N)c(CNc2ccc(N)c(Nc3ccccc3N)c2-c2c3ccc(Oc4cc(-c5cccc(N)c5-c5ccccc5)ccc4N)c2-3)c1N,480.8719643963778
C#CCc1cc(N)cc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4ccc(-c5ccccc5)cc4N)cccc12)-c1c(N)ccc-3c1Nc1ccccc1NOc1cccc2c1Oc1cccc-2c1NN,480.8021996559495
CCc1ccc2c(c1CNc1ccc(-c3c(N)cc(-c4cc(N)c(N)c(-c5ccccc5)c4)cc3-c3ccc(O)c(O)c3-c3ccccc3)c(Nc3ccc4c(c3)-c3ccc(N)c-4c3ON)c1-c1ccccc1)ONC2,480.6484932489817
C#CCCc1cc(N)ccc1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4ccc(-c5ccc(N)cc5)cc4-c4ccc(O)c(O)c4-c4ccccc4)cc(N)cc12)-c1c(N)ccc-3c1Nc1ccccc1NN,480.5358582796958
C#CCc1cccc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4ccc(-c5ccc(N)cc5)cc4N)cc(N)cc12)-c1cccc-3c1Nc1ccccc1NOc1cccc2c1Oc1cccc-2c1NN,480.5209325849425
NNNc1ccccc1-c1ccccc1-c1c(-c2ccccc2Nc2ccc3cc2-3)cccc1-c1c(N)cccc1-c1ccc(N)c(Oc2cc(-c3cccc(N)c3)ccc2N)c1Nc1cc2cc(c1)-c1ccccc1-2,480.5149764164241
Cc1cc(N)cc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4c(N)cc(-c5ccc(N)cc5)cc4-c4ccc(O)c(O)c4-c4ccccc4)cc(N)cc12)-c1c(N)cc2c-3c1Nc1ccccc1N2,480.1661636889304
CCCc1cc(N)cc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4ccc(-c5ccc(N)cc5)cc4N)cc(N)cc12)-c1c(N)ccc-3c1Nc1ccccc1NOn1c2ccccc2c2ccccc21,480.08029599914175
CCNCNc1c(-c2cc(-c3ccccc3-c3ccc(N)c(Oc4cc(-c5cc(N)ccc5NC)ccc4N)c3)ccc2N)ccc2c1N2Cc1cc(N)ccc1ONc1cccc(N)c1-c1ccccc1N,480.0714243549414
CCc1cc(N)cc(C)c1Oc1cccc(-c2cc(N)cc(-c3c(N)cc(-c4ccc(N)cc4)cc3-c3ccc(O)c(O)c3-c3ccccc3)c2Nc2ccc3c(c2)-c2ccc(N)c-3c2Nc2cccc3c2N3)c1N,479.99727613507656
CCc1cc(N)ccc1Oc1cccc2c1-c1ccccc1-c1c(ccc(O)c1O)-c1cc(-c3ccc(N)cc3)cc(N)c1-c1cc(N)cc-2c1Nc1cccc(-c2ccc(N)cc2Nc2cccc3c2N3)c1N,479.56955303989383
CCCc1cc(N)ccc1Oc1cccc2c1-c1ccccc1-c1c(ccc(O)c1O)-c1cc(-c3ccc(N)cc3)cc(N)c1-c1cc(N)cc-2c1Nc1cccc2c1[nH]c1cc(N)cc(Nc3ccccc3N)c12,479.51923445016837
CCNCNc1c(-c2cc(-c3c(N)cccc3-c3ccc(N)c(Oc4cccc(-c5cc(N)ccc5NC)c4)c3)ccc2N)ccc2c1N2Cc1cc(N)ccc1ONc1cccc(N)c1-c1ccccc1N,479.4426471873
Nc1ccc(-c2ccc(-c3cc(N)cc4c3[nH]c3ccc5c(c3[nH]c3c(O)cccc34)-c3ccc(N)c-5c3Nc3ccccc3NOc3cccc4c3Oc3cccc-4c3N)c(N)c2)cc1c1cc2cc-2c1,479.30601180419035
CNc1ccc(Oc2cccc3c2-c2ccccc2-c2c(ccc(O)c2O)-c2cc(-c4ccc(N)cc4)cc(N)c2-c2cc(N)cc-3c2Nc2cccc(-c3ccc(N)cc3Nc3cccc4c3N4)c2N)cc1,479.2954460912317
CCCCc1cc(N)ccc1Oc1cccc(-c2cc(N)cc(-c3c(N)cc(-c4ccc(N)cc4)cc3-c3ccc(O)c(O)c3-c3ccccc3)c2Nc2ccc3c(c2)-c2ccc(N)c-3c2Nc2cccc3c2N3)c1,479.15807314400314
Cc1cc(N)cc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4c(N)cc(-c5ccc(N)cc5)cc4-c4ccc(O)c(O)c4-c4ccccc4)cc(N)cc12)-c1c(N)ccc-3c1Nc1ccc2cc1NN2,479.06610300488126
C#CCc1cc(N)cc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4ccc(-c5ccc(N)cc5)cc4N)cccc12)-c1c(N)ccc-3c1NNc1ccccc1NONc1ccccc1-c1c2cccc1-2,478.9760122341497
CCCc1cc(C)cc(N)c1Nc1ccc2cc1-c1c-2ccc(-c2cc(N)cc3c2[nH]c2ccc4c(c2[nH]c2c(O)cccc23)-c2ccc(N)c-4c2Nc2ccccc2NOc2cccc(-c3ccccc3)c2N)c1N,478.95062070047436
CNc1ccc(-c2cc(N)cc(-c3ccc(N)c(Oc4cc(-c5ccccc5-c5ccc(N)cc5)ccc4N)c3)c2NCc2ccccc2Oc2c3cccc2-3)c(-c2ccccc2-c2c(N)cccc2N)c1NNN,478.83490438723516
CCc1cccc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4ccc(-c5ccc(N)cc5)cc4N)cc(N)cc12)-c1c(N)ccc-3c1Nc1ccccc1Nc1ccc(Nc2ccc3cc2-3)cc1,478.6396181467618
C#CCNc1ccc(N)cc1-c1ccc2c(c1)Oc1c(N)ccc(-c3cccc(N)c3-c3cc4c(N)cc3N(C)c3cccc-4c3)c1N2c1ccccc1Nc1ccc(-c2cccc(N)c2-c2ccc(N)cc2)cc1,478.3744505512589
C#CCc1cc(N)cc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4c(N)cc(-c5ccc(N)cc5)cc4-c4ccc(O)c(O)c4-c4ccccc4)cc(N)cc12)-c1cc-3ccc1NNc1ccccc1N,478.3614953246702
Nc1ccc(-c2cc(N)c(-c3cc(N)cc(-c4cccc5c4CCCCc4cc(N)ccc4O5)c3Nc3ccc4c(c3)-c3ccc(N)c-4c3Nc3cccc4c3N4)c(-c3ccc(O)c(O)c3-c3ccccc3)c2)cc1,478.1017183999173
C#CCCNNNc1cc(-c2cc(N)cc(-c3c4cc(N)c(Oc5cc(-c6cccc(N)c6-c6ccccc6)ccc5N)c3-4)c2NCc2cc(N)ccc2ONc2cccc(N)c2-c2ccccc2N)ccc1N,477.98311048793477
CCCc1cccc2c1Nc1ccc3c(c1O2)-c1ccccc1-c1c(ccc(O)c1O)-c1cc(-c2cc(N)c(N)c(-c4ccccc4)c2)cc(N)c1-c1ccc(N)c-3c1Nc1ccc2c(c1)-c1ccc(N)c-2c1ONN,477.94247275784556
CCCCNCNc1ccccc1Nc1c(N)ccc(NCc2cc(N)ccc2ONc2cccc(N)c2-c2ccccc2N)c1-c1c2cc(N)c(Oc3cc(-c4cccc(N)c4-c4ccccc4)ccc3N)c1-2,477.8494948788689
CCNc1ccc2c(-c3ccccc3-c3c(N)cccc3N)c1[nH]c1c(Oc3cc(-c4cccc(N)c4-c4ccc(N)cc4)ccc3N)c(N)ccc1c1cc(N)cc2c1NCc1cccc(C)c1Oc1c2cccc1-2,477.8273094592989
Cc1cc(N)c(C)c(C)c1Oc1cccc2c1[nH]c1cc3c(cc1[nH]c1c(-c4c(N)cc(-c5cc(N)c(N)c(-c6ccccc6)c5)cc4-c4ccc(O)c(O)c4-c4ccccc4)cccc12)-c1ccc(N)c-3c1ON,477.66899387362156
CCNc1ccc2c(-c3ccccc3-c3c(N)cccc3N)c1Nc1c(N)cc(c(Oc3c4cccc3-4)c1C)CNc1c(-c3ccc(N)c(Oc4cc(-c5cccc(N)c5-c5ccc(N)cc5)ccc4N)c3)cccc1-2,477.5855216225042
NNc1ccccc1-c1ccccc1-c1c(-c2c(N)cccc2-c2ccc(N)c(Oc3cc(-c4cc(N)ccc4-c4ccc5c(c4)-c4cc-5ccc4N)ccc3N)c2)ccc(N)c1-c1ccccc1Nc1ccccc1,477.5083763198976
CCCc1cc(N)ccc1Oc1cccc2c1-c1ccccc1-c1c(ccc(O)c1O)-c1cc(-c3ccc(N)cc3)cc(N)c1-c1c(Nc3ccccc3N)c(N)cc-2c1Nc1ccc2c(c1)-c1ccc(N)c-2c1NN,477.3444302082445
CCCCc1cc(N)ccc1Oc1cccc(-c2cc(N)ccc2Nc2ccc3c(c2)-c2ccc(N)c-3c2Nc2cccc3c2N3)c1-c1ccccc1-c1c(-c2cc(N)cc(-c3ccc(N)cc3)c2)ccc(O)c1O,476.9571303584297
CNCNc1ccc(-c2cc(N)cc(-c3c4cc(N)c(Oc5cc(-c6cccc(N)c6-c6ccccc6)ccc5N)c3-4)c2NCc2cc(N)ccc2ONc2cccc(N)c2-c2ccccc2N)cc1NN,476.8696572078585
CNCNc1ccc(N)cc1-c1ccc(N)c(Oc2cc(-c3cccc(N)c3-c3ccc(N)c(-c4ccc5c(c4)N5Cc4cc(N)ccc4ONc4cccc(N)c4-c4ccccc4N)c3)ccc2N)c1,476.8186170451666
CNNNNc1ccc(-c2ccc3c(c2)-c2cc-3ccc2N)c2c3ccc(N)c(c3)oc3c(N)ccc4c3-c3ccc(cc3c12)c1ccccc1c1c(-c2ccccc2Nc2ccc3cc2-3)cccc1c1c(N)cccc41,476.7365095134593
CCc1cc(N)ccc1Oc1cccc(-c2cc(N)cc(-c3c(N)cc(-c4ccc(N)cc4)cc3-c3ccc(O)c(O)c3)c2Nc2cccc(-c3ccc(N)cc3Nc3cccc4c3N4)c2N)c1-c1ccccc1N,476.7241629156207
CCNc1ccc(Oc2cccc3c2-c2ccccc2-c2c(ccc(O)c2O)-c2cc(-c4ccc(N)cc4)cc(N)c2-c2cc(N)cc-3c2Nc2cccc3c2[nH]c2cc(N)cc(Nc4ccccc4N)c23)cc1N,476.69409069163436
CNCNc1cccc2c1N2Cc1cc(N)ccc1ONc1cccc(N)c1-c1ccc2cc1NCNc1ccc(N)cc1-c1ccc(N)c(Oc3cc(-c4cccc(N)c4-c4ccc(N)cc4)ccc3N)c1N2,476.5065256220761
CNc1cc2[nH]c1c(CNc1ccc(N)c(Nc3ccccc3N)c1-c1c3ccc(Oc4cc(-c5cccc(N)c5-c5ccccc5)ccc4N)c1-3)c2ONc1cccc(N)c1-c1ccccc1N,476.37767551882695
CCc1cc(N)cc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4ccc(-c5ccccc5)cc4N)cc(N)cc12)-c1cccc-3c1Nc1ccccc1NOc1cccc2c1Oc1cccc-2c1ONN,476.09513715029016
CCc1cc(N)cc(C)c1Oc1cccc2c1-c1c(N)cc(-c3c(N)cc(-c4ccc(N)cc4)cc3-c3ccc(O)c(O)c3-c3ccccc3)c(Nc3ccc4c(c3)-c3ccc(N)c-4c3Nc3cccc4[nH][nH]c34)c1-2,475.99807047379034
CCc1cc(N)cc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4ccc(-c5ccc(N)cc5)cc4N)cc(N)cc12)-c1cccc-3c1Nc1ccccc1NOc1cccc2c1Oc1cccc-2c1ON,475.93505470014946
NNc1ccc(-c2ccc3c(c2)-c2cc-3ccc2N)c(-c2ccc(N)c(Oc3cc(-c4cccc(N)c4-c4ccc(N)c(-c5ccccc5Nc5ccccc5)c4-c4ccccc4-c4ccccc4N)ccc3N)c2)c1,475.7720432953086
C#CCc1cc(N)cc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4ccc(-c5ccc(N)cc5)cc4N)cc(N)cc12)-c1cccc-3c1Nc1ccccc1NOc1ccc2c(-c3ccccc3)c1ON2,475.72204761736754
CCCc1cc(N)ccc1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4ccc(-c5ccc(N)cc5)cc4N)cc(N)cc12)-c1c(N)ccc-3c1Nc1ccccc1NOc1cccc(-c2ccccc2)c1ON,475.69762712473965
C#CCNc1ccc(N)cc1-c1ccc2c(c1)Oc1c(N)ccc(-c3cccc(N)c3-c3cc4c(N)cc3N(C)c3cccc-4c3)c1N2c1ccccc1Nc1ccc(ONc2ccccc2-c2ccccc2)cc1N,475.64029925876355
NNNNc1ccc(NCc2c(ONc3cccc(N)c3-c3ccccc3N)ccc(N)c2Nc2ccc3c(c2)-c2ccc(N)c-3c2)c(-c2c3cc(N)c(Oc4cccc(-c5ccccc5-c5ccccc5)c4)c2-3)c1,475.6312828326877
NNNc1ccc(NCc2c(ONc3cccc(N)c3-c3ccccc3N)ccc(N)c2Nc2ccc3c(c2)-c2cccc-3c2)c(-c2c3cc(N)c(Oc4cc(-c5ccccc5-c5ccccc5)ccc4N)c2-3)c1,475.55502244221117
NNNNc1cccc(-c2cc(N)cc(-c3c4cc(N)c(Oc5cccc(-c6cccc(N)c6-c6ccc(-c7c8cccc7-8)cc6)c5)c3-4)c2NCc2cc(N)ccc2ONc2cccc(N)c2-c2ccccc2N)c1,475.51069642726463
CCc1cc(N)cc(C)c1Oc1cccc2c1-c1ccccc1-c1c(ccc(O)c1O)-c1cc(-c3ccc(N)cc3)cc(N)c1-c1c(Nc3ccccc3N)c(N)cc-2c1Nc1ccc2c(c1)-c1ccc(N)c-2c1N,475.3577773955745
CCc1cc(N)ccc1Oc1cccc2c1-c1ccccc1-c1c(ccc(O)c1O)-c1cc(-c3ccc(N)cc3)cc(N)c1-c1cc(N)cc-2c1Nc1cccc(-c2ccc(N)cc2Nc2cccc3c2N3)c1NN,475.3107711215359
CCNNc1cc(-c2ccc(N)c3c2N2c4cccc(c42)N3)ccc1-c1cccc2c1[nH]c1ccc(-c3c(N)cccc3Nc3ccccc3NOc3cccc(-c4ccccc4)c3N)cc1[nH]c1ccccc12,475.28763279349874
CCc1cc(N)cc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4ccc(-c5ccc(N)cc5)cc4N)cc(N)cc12)-c1c(N)ccc-3c1Nc1ccccc1-n1[nH]oc2c(-c3ccccc3)cccc2o1,475.0456480341351
CCNc1ccc(-c2cc(N)c(N)c(-c3c4cc(N)cc3-4)c2NCc2cc(N)ccc2ONc2cccc(N)c2-c2ccccc2N)cc1NNCc1cc(N)ccc1ONc1c2cccc1-c1ccccc1N2,475.03927248309725
CCCCCc1cc(N)ccc1Oc1cccc2c1-c1ccccc1-c1c(ccc(O)c1O)-c1cc(-c3ccc(N)cc3)cc(N)c1-c1cc(N)cc-2c1Nc1cccc(-c2ccc(N)cc2Nc2cccc3c2N3)c1,475.01490055110645
CCNNc1ccccc1-c1ccccc1-c1c(-c2ccccc2Nc2ccc3cc2-3)cccc1-c1c(N)cccc1-c1ccc(N)cc1Nc1ccc(-c2cc(N)ccc2-c2ccc3c(c2)-c2cc-3ccc2N)cc1O,474.98279301609654
C=CCCNCNc1c2cccc1N(Cc1cc(N)ccc1ONc1cccc(N)c1-c1ccccc1)c1cc(N)c-2c2c3c(Oc4cc(-c5cc(N)ccc5NC)ccc4N)c(N)ccc3c3cccc(N)c3c12,474.9233297284298
CCc1cc(N)cc(C)c1Oc1cccc2c1Nc1c(N)cc-2c(Nc2ccc3c(c2)-c2ccc(N)c-3c2N)c1-c1c(N)cc(-c2ccc(N)cc2)cc1-c1ccc(O)c(O)c1-c1ccccc1c1ccccc1,474.89258389635376
CCc1cc(N)ccc1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4ccc(-c5ccc(N)cc5)cc4N)cc(N)cc12)-c1c(N)ccc-3c1NNc1ccc(NOc2cccc3c2Oc2cccc-3c2)cc1N,474.8721960692307
NNc1cccc(NOc2ccc(N)c(Nc3ccc4c(c3)-c3ccc(N)c-4c3)c2CNc2ccc(N)cc2-c2c3cc(N)c(Oc4cc(-c5cccc(N)c5-c5ccccc5)ccc4N)c2-3)c1,474.7341335001548
Cc1cc(N)cc(C)c1Oc1cccc2c1[nH]c1c3c(ccc1[nH]c1c(-c4c(N)cc(-c5ccc(N)cc5)cc4-c4ccc(O)c(O)c4-c4ccccc4)cc(N)cc12)-c1c(N)ccc-3c1Nc1c2cccc1NN2,474.72770798602915
